phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
MS_724.4	Panniculitis	Muscloskeletal	HP_0012490	Panniculitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_725	Osteochondrosis	Muscloskeletal	HP_0040188	Osteochondrosis	True	True	True							100.0						True		True	True	True	True
MS_725.1	Spinal osteochondrosis	Muscloskeletal	HP_0040188	Osteochondrosis		True						True		81.08		81.08						True	True	True	True
MS_726.1	Osteoporosis	Muscloskeletal	HP_0000939	Osteoporosis	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
MS_726.5	Osteomalacia	Muscloskeletal	HP_0002749	Osteomalacia	True	True	True	True	True	True				100.0	100.0	81.25	True	True			True		True	True	True
MS_726.6	Osteolysis*	Muscloskeletal	HP_0002797	Osteolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MS_726.6	Osteolysis*	Muscloskeletal	HP_0034047	Rib osteolysis			True						True										True	True	True
MS_727.1	Osteonecrosis	Muscloskeletal	HP_0010885	Avascular necrosis	True	True	True		True		True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_727.4	Hyperostosis of skull	Muscloskeletal	HP_0002694	Sclerosis of skull base			True			True			True										True	True	True
MS_727.4	Hyperostosis of skull	Muscloskeletal	HP_0004330	Increased skull ossification	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_727.5	Cyst of bone	Muscloskeletal	HP_0012062	Bone cyst					True					100.0	100.0	100.0	True	True	True	True			True	True	True
MS_727.6	Hypertrophy of bone*	Muscloskeletal	HP_0100774	Hyperostosis								True		100.0		100.0			True	True			True	True	True
MS_728.2	Osteochondritis dissecans	Muscloskeletal	HP_0010886	Osteochondritis dissecans	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_733.111	Maxillary hyperplasia	Muscloskeletal	HP_0430028	Hyperplasia of the maxilla	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True			True	True	True
MS_733.112	Mandibular hyperplasia	Muscloskeletal	HP_0000303	Mandibular prognathia	True	True	True		True		True	True	True	100.0	83.64	100.0	True	True	True	True			True	True	True
MS_733.121	Maxillary hypoplasia	Muscloskeletal	HP_0000327	Hypoplasia of the maxilla	True	True	True		True		True	True	True	100.0	82.35	100.0	True	True	True	True	True		True	True	True
MS_733.122	Mandibular hypoplasia	Muscloskeletal	HP_0000347	Micrognathia	True	True	True		True		True	True	True	100.0	83.02	100.0	True	True	True	True	True		True	True	True
MS_733.31	Crowding of teeth	Muscloskeletal	HP_0000678	Dental crowding										100.0	100.0		True	True					True	True	True
MS_734.61	Adhesions and ankylosis of temporomandibular joint	Muscloskeletal	HP_0012478	Temporomandibular joint ankylosis		True						True		91.67		91.67							True	True	True
MS_734.9	Jaw pain	Muscloskeletal	HP_0040264	Jaw pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0004976	Knee dislocation			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0002827	Hip dislocation			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0001083	Ectopia lentis			True																True	True	True
MS_740.2	Dislocation of shoulder	Muscloskeletal	HP_0003834	Shoulder dislocation					True					100.0	100.0		True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003042	Elbow dislocation					True					100.0	100.0		True	True	True	True			True	True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0002827	Hip dislocation	True	True	True	True	True	True		True		100.0	100.0	83.33	True	True	True	True	True	True	True	True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0004976	Knee dislocation					True					100.0	100.0	82.76	True	True	True	True			True	True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041081	Fractured lower leg									True	100.0		100.0	True	True					True	True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0031846	Femur fracture								True		100.0	84.85	100.0			True	True		True	True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041166	Fractured vertebra										100.0		85.0					True		True	True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0002756	Pathologic fracture				True	True	True				100.0	100.0	89.47	True	True	True	True	True	True	True	True	True
NB_853.6	Persistent fetal circulation	Neonatal	HP_0011726	Persistent fetal circulation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0002643	Neonatal respiratory distress								True		100.0		100.0							True	True	True
NB_856.11	Congenital cytomegalovirus infection	Neonatal	HP_0033624	History of congenital CMV infection			True			True			True	88.57	88.57	88.57							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002239	Gastrointestinal hemorrhage		True								87.72		87.72							True	True	True
NB_860.11	Disseminated intravascular coagulation of newborn	Neonatal	HP_0005521	Disseminated intravascular coagulation		True			True			True		88.24	88.24	88.24							True	True	True
NB_861.1	Neonatal diabetes mellitus	Neonatal	HP_0008255	Transient neonatal diabetes mellitus			True			True			True									True	True	True	True
NB_861.2	Neonatal hypoglycemia	Neonatal	HP_0001998	Neonatal hypoglycemia	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True					True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031368	Intestinal perforation		True			True			True		80.0	80.0	80.0							True	True	True
NB_871.4	Ankyloglossia	Neonatal	HP_0010296	Ankyloglossia	True	True	True				True	True	True	100.0	84.21	100.0	True	True	True	True	True	True	True	True	True
NB_872.4	Delayed separation of umbilical cord	Neonatal	HP_0032434	Delayed umbilical cord separation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500064	Retinopathy of prematurity threshold			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500062	Retinopathy of prematurity plus			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500061	Retinopathy of prematurity zone III			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500060	Retinopathy of prematurity zone II			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500059	Retinopathy of prematurity zone I			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500053	Retinopathy of prematurity stage 4			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500052	Retinopathy of prematurity stage 3			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500051	Retinopathy of prematurity stage 2			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500050	Retinopathy of prematurity stage 1			True			True			True										True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500049	Retinopathy of prematurity	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500056	Retinopathy of prematurity stage 5			True			True			True										True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500049	Retinopathy of prematurity		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NS_320	Meningitis	Neurological	HP_0001287	Meningitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0033508	EBV meningitis			True			True			True										True	True	True
NS_321.1	Encephalitis	Neurological	HP_0002383	Infectious encephalitis										100.0									True	True	True
NS_321.1	Encephalitis	Neurological	HP_0033509	EBV encephalitis			True																True	True	True
NS_321.12	Viral encephalitis	Neurological	HP_0033993	Viral encephalitis	True	True	True				True	True	True						True	True	True	True	True	True	True
NS_321.2	Myelitis	Neurological	HP_0012486	Myelitis	True	True	True				True	True	True	100.0		100.0							True	True	True
NS_323.3	Motor neuron disease	Neurological	HP_0002366	Abnormal lower motor neuron morphology			True			True			True	86.96	86.96	86.96							True	True	True
NS_323.31	Amyotrophic lateral sclerosis [ALS]	Neurological	HP_0007354	Amyotrophic lateral sclerosis		True		True	True	True	True	True	True	94.34	100.0	100.0	True	True	True	True	True		True	True	True
NS_324.1	Parkinsonism	Neurological	HP_0001300	Parkinsonism	True	True	True							100.0								True	True	True	True
NS_324.3	Abnormal involuntary movements	Neurological	HP_0004305	Involuntary movements		True			True			True		85.71	85.71	85.71							True	True	True
NS_324.31	Dystonia	Neurological	HP_0001332	Dystonia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.314	Torticollis	Neurological	HP_0000473	Torticollis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.316	Blepharospasm	Neurological	HP_0000643	Blepharospasm	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.32	Abnormal head movements*	Neurological	HP_0002457	Abnormal head movements	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
NS_324.33	Fasciculation*	Neurological	HP_0002380	Fasciculations	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.33	Fasciculation*	Neurological	HP_0007289	Limb fasciculations			True						True										True	True	True
NS_324.34	Tremor	Neurological	HP_0001337	Tremor	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.341	Essential tremor*	Neurological	HP_0030186	Kinetic tremor	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
NS_324.35	Myoclonus	Neurological	HP_0001336	Myoclonus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.6	Tetany	Neurological	HP_0001281	Tetany	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_324.9	Chorea	Neurological	HP_0002072	Chorea	True	True	True							100.0	100.0	100.0			True	True	True	True	True	True	True
NS_325.1	Abnormality of gait	Neurological	HP_0001288	Gait disturbance										100.0	100.0		True	True			True		True	True	True
NS_325.2	Difficulty walking	Neurological	HP_0002355	Difficulty walking	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
NS_328.1	Dementias	Neurological	HP_0000726	Dementia				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.11	Alzheimer's disease	Neurological	HP_0002511	Alzheimer disease										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.13	Frontotemporal dementia [FTD]	Neurological	HP_0002145	Frontotemporal dementia		True		True	True	True	True	True	True	91.67	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_328.3	Cerebral degeneration	Neurological	HP_0007313	Cerebral degeneration	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
NS_329.1	Memory loss	Neurological	HP_0002354	Memory impairment	True	True	True	True	True	True				100.0	100.0		True	True		True	True	True	True	True	True
NS_329.5	Mild cognitive impairment	Neurological	HP_0100543	Cognitive impairment		True								84.85						True			True	True	True
NS_329.6	Transient global amnesia	Neurological	HP_0010534	Transient global amnesia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_330.31	Febrile convulsions	Neurological	HP_0002373	Febrile seizure (within the age range of 3 months to 6 years)										100.0		100.0	True	True	True	True	True	True	True	True	True
NS_331	Headache	Neurological	HP_0002315	Headache	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331.32	Hypnic headache	Neurological	HP_0012459	Hypnic headache	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
NS_331.33	Thunderclap headache	Neurological	HP_0030907	Thunderclap headache	True	True	True		True			True		100.0	83.33	83.33	True	True	True	True	True		True	True	True
NS_331.4	Cluster headaches	Neurological	HP_0012199	Cluster headache										100.0	82.05	82.05	True	True	True	True	True		True	True	True
NS_331.6	Migraine	Neurological	HP_0002076	Migraine	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331.61	Migraine with aura	Neurological	HP_0002077	Migraine with aura	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_331.64	Chronic migraine without aura	Neurological	HP_0002083	Migraine without aura		True			True			True		84.0	84.0	84.0							True	True	True
NS_333.1	Sleep apnea	Neurological	HP_0010535	Sleep apnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.11	Obstructive sleep apnea	Neurological	HP_0002870	Obstructive sleep apnea	True	True	True							100.0			True	True	True	True			True	True	True
NS_333.12	Central sleep apnea	Neurological	HP_0010536	Central sleep apnea	True	True	True		True			True		100.0	83.33	83.33							True	True	True
NS_333.2	Insomnia	Neurological	HP_0100785	Insomnia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.3	Hypersomnia	Neurological	HP_0100786	Hypersomnia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NS_333.5	Parasomnias	Neurological	HP_0025234	Parasomnia							True	True	True	100.0		100.0			True	True	True		True	True	True
NS_333.51	Confusional arousals	Neurological	HP_0025237	Confusional arousal										100.0	100.0	100.0	True	True	True	True			True	True	True
NS_333.55	Sleep terrors [night terrors]*	Neurological	HP_0030765	Sleep terror										100.0		100.0			True	True		True	True	True	True
