phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
GU_625.1	Dyspareunia	Genitourinary	HP_0030016	Dyspareunia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GU_625.2	Postcoital bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.3	Vulvodynia	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.3	Vulvodynia	Genitourinary	HP_0030943	Vulvodynia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_625.4	Vaginismus	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.4	Vaginismus	Genitourinary	HP_0030017	Vaginismus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_626	Disorders of menstruation and other abnormal bleeding from female genital tract	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0000876	Oligomenorrhea	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000869	Secondary amenorrhea							True	True	True			100.0			True	True	True	True		True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000141	Amenorrhea	True	True	True			True	True	True	True	100.0	82.93	100.0	True	True	True	True	True	True	True	True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000786	Primary amenorrhea							True	True	True			100.0			True	True	True	True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0100608	Metrorrhagia				True	True	True					100.0		True	True	True	True	True	True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0400008	Menometrorrhagia															True	True		True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0000858	Irregular menstruation							True	True	True	88.89	88.89	100.0	True	True	True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0000132	Menorrhagia															True	True	True	True		True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0100608	Metrorrhagia															True	True		True		True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0400007	Polymenorrhea															True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0400008	Menometrorrhagia															True	True	True	True		True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0100607	Dysmenorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_626.3	Mittelschmerz	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.4	Hematometra and hematocolpos	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.4	Hematometra and hematocolpos	Genitourinary	HP_0031923	Hematocolpos							True	True	True			100.0			True	True		True		True	True
GU_627	Menopausal and postmenopausal disorders	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_627.1	Postmenopausal bleeding	Genitourinary	HP_0033840	Postmenopausal bleeding	True	True	True	True	True	True	True	True	True				True	True	True	True			True	True	True
GU_627.1	Postmenopausal bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_627.2	Symptomatic menopause	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_629	Female infertility	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_629	Female infertility	Genitourinary	HP_0008222	Female infertility	True	True	True		True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_629.1	Female infertility associated with anovulation	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
ID_001	Salmonella	Infections	HP_0005661	Salmonella osteomyelitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
ID_002	Staphylococcus	Infections	HP_0001367	Abnormal joint morphology															True	True				True	True
ID_002	Staphylococcus	Infections	HP_0003040	Arthropathy															True	True				True	True
ID_002.1	Staphylococcus aureus	Infections	HP_0032326	Methicillin-resistant Staphylococcus aureus infection											81.25	93.88			True	True				True	True
ID_003	Escherichia coli	Infections	HP_0002740	Recurrent E. coli infections													True	True	True	True				True	True
ID_004	Streptococcus	Infections	HP_0001055	Erysipelas				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0003040	Arthropathy															True	True				True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0001367	Abnormal joint morphology															True	True				True	True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0032262	Pulmonary tuberculosis				True	True	True					100.0		True	True	True	True	True			True	True
ID_015.2	Clostridium difficile	Infections	HP_0032167	Clostridium difficile enteritis			True							87.5		83.87							True	True	True
ID_015.2	Clostridium difficile	Infections	HP_0032168	Clostridium difficile colitis			True													True	True	True	True	True	True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0033782	Semilunar tooth															True	True				True	True
ID_020	Borrelia	Infections	HP_0001954	Recurrent fever														True	True	True				True	True
ID_020.1	Lyme disease	Infections	HP_0001271	Polyneuropathy															True	True				True	True
ID_024	Pertussis	Infections	HP_0031247	Whooping cough				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_038	Erysipelothrix	Infections	HP_0031180	Erythema migrans															True	True				True	True
ID_042	Tropheryma	Infections	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
ID_052.1	Herpes simplex	Infections	HP_0012302	Herpes simplex encephalitis															True	True	True	True		True	True
ID_052.1	Herpes simplex	Infections	HP_0020098	obsolete Herpes encephalitis															True	True				True	True
ID_052.4	Infectious mononucleosis	Infections	HP_0031693	Severe Epstein Barr virus infection			True			True			True	85.71	85.71	85.71							True	True	True
ID_054	Hepatovirus	Infections	HP_0006562	Viral hepatitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_054	Hepatovirus	Infections	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
ID_054	Hepatovirus	Infections	HP_0200119	Acute hepatitis								True							True	True				True	True
ID_054.1	Hepatitis A	Infections	HP_0006562	Viral hepatitis															True	True		True		True	True
ID_054.1	Hepatitis A	Infections	HP_0012115	Hepatitis		True								100.0						True			True	True	True
ID_054.1	Hepatitis A	Infections	HP_0200119	Acute hepatitis								True				100.0								True	True
ID_054.2	Hepatitis B	Infections	HP_0006562	Viral hepatitis								True				92.31			True	True				True	True
ID_054.2	Hepatitis B	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_054.21	Hepatitis B with delta	Infections	HP_0006562	Viral hepatitis															True	True				True	True
ID_054.3	Hepatitis C	Infections	HP_0006562	Viral hepatitis					True			True			92.31	92.31			True	True				True	True
ID_054.3	Hepatitis C	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_054.31	Chronic hepatitis C	Infections	HP_0006562	Viral hepatitis															True	True				True	True
ID_054.31	Chronic hepatitis C	Infections	HP_0200123	Chronic hepatitis		True						True		93.33									True	True	True
ID_054.32	Acute hepatitis C	Infections	HP_0006562	Viral hepatitis															True	True				True	True
ID_054.32	Acute hepatitis C	Infections	HP_0200119	Acute hepatitis		True						True		91.67		91.67							True	True	True
ID_054.5	Hepatitis E	Infections	HP_0006562	Viral hepatitis															True	True				True	True
ID_054.5	Hepatitis E	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_055.1	Molluscum contagiosum	Infections	HP_0032163	Molluscum contagiosum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
ID_056	Human papillomavirus	Infections	HP_0550004	Verruca plana															True	True	True	True		True	True
ID_056	Human papillomavirus	Infections	HP_0200043	Verrucae													True	True	True	True	True	True		True	True
ID_056.1	Plantar wart	Infections	HP_0033005	Plantar warts										100.0	100.0	100.0	True	True	True	True	True		True	True	True
ID_056.2	Anogenital (venereal) warts	Infections	HP_0032301	Genital warts													True	True	True	True	True	True		True	True
ID_057.2	Human T-cell lymphotropic virus type 1*	Infections	HP_0002664	Neoplasm															True	True				True	True
ID_070	Candidiasis	Infections	HP_0033351	Candida esophagitis											90.32	90.32	True	True	True	True	True			True	True
ID_071	Coccidioides	Infections	HP_0032161	Coccidioidal meningitis				True	True	True					100.0		True	True	True	True				True	True
ID_071	Coccidioides	Infections	HP_0032249	Coccidioidomycosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_072	Histoplasmosis	Infections	HP_0032257	Disseminated histoplasmosis								True				82.14			True	True				True	True
ID_072	Histoplasmosis	Infections	HP_0032256	Histoplasmosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
ID_074	Aspergillosis	Infections	HP_0020103	Invasive pulmonary aspergillosis							True	True	True			100.0			True	True				True	True
ID_075	Cryptococcosis	Infections	HP_0032160	Cryptococcal meningitis				True	True	True					100.0		True	True	True	True	True	True		True	True
ID_076	Pneumocystosis	Infections	HP_0020102	Pneumocystis jirovecii pneumonia													True	True	True	True	True	True		True	True
ID_088	Sexually transmitted disease	Infections	HP_0032301	Genital warts															True	True		True		True	True
ID_089.1	Bacterial infections	Infections	HP_0031180	Erythema migrans															True	True	True	True		True	True
ID_089.1	Bacterial infections	Infections	HP_0031247	Whooping cough				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_089.1	Bacterial infections	Infections	HP_0032262	Pulmonary tuberculosis				True	True	True					100.0		True	True	True	True	True			True	True
ID_089.1	Bacterial infections	Infections	HP_0032326	Methicillin-resistant Staphylococcus aureus infection											81.25	93.88			True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0100806	Sepsis													True	True				True		True	True
ID_089.1	Bacterial infections	Infections	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0001055	Erysipelas				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
ID_089.1	Bacterial infections	Infections	HP_0001271	Polyneuropathy															True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0001954	Recurrent fever														True	True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0005661	Salmonella osteomyelitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0002740	Recurrent E. coli infections													True	True	True	True				True	True
ID_089.1	Bacterial infections	Infections	HP_0002718	Recurrent bacterial infections			True																True	True	True
ID_089.2	Viral infections	Infections	HP_0033005	Plantar warts											100.0	100.0	True	True	True	True	True			True	True
ID_089.2	Viral infections	Infections	HP_0032163	Molluscum contagiosum				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_089.2	Viral infections	Infections	HP_0032301	Genital warts													True	True	True	True	True	True		True	True
ID_089.2	Viral infections	Infections	HP_0200043	Verrucae													True	True	True	True	True	True		True	True
