phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
552	Other diseases of biliary tract	GI	HP_0001080	Biliary tract abnormality													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0001396	Cholestasis													True	True	True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0030991	Sclerosing cholangitis								True				80.0			True	True	True	True		True	True
552	Other diseases of biliary tract	GI	HP_0030151	Cholangitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
552.1	Cholangitis	GI	HP_0030991	Sclerosing cholangitis								True				80.0			True	True	True	True		True	True
552.1	Cholangitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
552.1	Cholangitis	GI	HP_0030987	Suppurative cholangitis															True	True				True	True
552.1	Cholangitis	GI	HP_0030151	Cholangitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
552.11	Primary sclerosing cholangitis*	GI	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
552.11	Primary sclerosing cholangitis*	GI	HP_0030991	Sclerosing cholangitis		True						True		80.0		80.0							True	True	True
552.2	Obstruction of bile duct	GI	HP_0001396	Cholestasis													True	True	True	True	True	True		True	True
552.2	Obstruction of bile duct	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554	Diseases of the pancreas	GI	HP_0001738	Exocrine pancreatic insufficiency							True	True	True			100.0			True	True	True	True		True	True
554	Diseases of the pancreas	GI	HP_0100732	Pancreatic fibrosis															True	True				True	True
554	Diseases of the pancreas	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554	Diseases of the pancreas	GI	HP_0006280	Chronic pancreatitis				True	True	True		True			100.0	100.0	True	True	True	True	True	True		True	True
554	Diseases of the pancreas	GI	HP_0001732	Abnormality of the pancreas													True	True	True	True				True	True
554	Diseases of the pancreas	GI	HP_0001737	Pancreatic cysts												88.89			True	True				True	True
554	Diseases of the pancreas	GI	HP_0005206	Pancreatic pseudocyst											86.36	92.31			True	True	True	True		True	True
554	Diseases of the pancreas	GI	HP_0001733	Pancreatitis															True	True	True	True		True	True
554	Diseases of the pancreas	GI	HP_0001735	Acute pancreatitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
554.1	Pancreatitis	GI	HP_0006280	Chronic pancreatitis				True	True	True		True			100.0	100.0	True	True	True	True	True	True		True	True
554.1	Pancreatitis	GI	HP_0001735	Acute pancreatitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
554.1	Pancreatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554.1	Pancreatitis	GI	HP_0001733	Pancreatitis	True	True	True							100.0					True	True	True	True	True	True	True
554.11	Acute pancreatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554.11	Acute pancreatitis	GI	HP_0001735	Acute pancreatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
554.11	Acute pancreatitis	GI	HP_0001733	Pancreatitis															True	True	True	True		True	True
554.12	Chronic pancreatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554.12	Chronic pancreatitis	GI	HP_0006280	Chronic pancreatitis	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
554.2	Cyst and pseudocyst of pancreas	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
554.2	Cyst and pseudocyst of pancreas	GI	HP_0005206	Pancreatic pseudocyst										86.36	86.36	92.31			True	True	True	True		True	True
554.2	Cyst and pseudocyst of pancreas	GI	HP_0001737	Pancreatic cysts												88.89			True	True				True	True
554.3	Exocrine pancreatic insufficiency*	GI	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
554.3	Exocrine pancreatic insufficiency*	GI	HP_0001738	Exocrine pancreatic insufficiency	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
555	Ascites	GI	HP_0001392	Abnormality of the liver															True	True				True	True
555	Ascites	GI	HP_0001541	Ascites	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
555	Ascites	GI	HP_0001410	Decreased liver function															True	True				True	True
555	Ascites	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
556	Other symptoms involving the digestive system and abdomen	GI	HP_0032545	Abdominal rigidity				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
556.4	Abdominal rigidity	GI	HP_0032545	Abdominal rigidity	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
557	Gastrointestinal hemorrhage	GI	HP_0002239	Gastrointestinal hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
557	Gastrointestinal hemorrhage	GI	HP_0002248	Hematemesis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
557	Gastrointestinal hemorrhage	GI	HP_0002249	Melena							True	True	True			100.0			True	True	True	True		True	True
557	Gastrointestinal hemorrhage	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
557	Gastrointestinal hemorrhage	GI	HP_0025085	Bloody diarrhea													True	True						True	True
557	Gastrointestinal hemorrhage	GI	HP_0002584	Intestinal bleeding															True	True	True	True		True	True
557.1	Hematemesis	GI	HP_0002248	Hematemesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
557.1	Hematemesis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
557.2	Blood in stool	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
557.2	Blood in stool	GI	HP_0025085	Bloody diarrhea													True	True						True	True
557.2	Blood in stool	GI	HP_0002249	Melena							True	True	True			100.0			True	True	True	True		True	True
557.8	Hemorrhage of rectum and anus	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
559	Other disease of digestive system, NOS	GI	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0001969	Abnormal tubulointerstitial morphology															True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0012579	Minimal change glomerulonephritis															True	True	True	True		True	True
580	Glomerular diseases	Genitourinary	HP_0000099	Glomerulonephritis					True						85.71				True	True	True			True	True
580	Glomerular diseases	Genitourinary	HP_0000112	Nephropathy															True	True		True		True	True
580	Glomerular diseases	Genitourinary	HP_0000123	Nephritis															True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0000100	Nephrotic syndrome				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
580	Glomerular diseases	Genitourinary	HP_0001970	Tubulointerstitial nephritis															True	True	True			True	True
580	Glomerular diseases	Genitourinary	HP_0002960	Autoimmunity															True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0008677	Congenital nephrotic syndrome															True	True	True	True		True	True
580	Glomerular diseases	Genitourinary	HP_0100820	Glomerulopathy										85.71					True	True	True	True		True	True
580	Glomerular diseases	Genitourinary	HP_0012330	Pyelonephritis															True	True				True	True
580	Glomerular diseases	Genitourinary	HP_0012578	Membranous nephropathy															True	True	True	True		True	True
580.1	Acute nephritic syndrome	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
580.1	Acute nephritic syndrome	Genitourinary	HP_0100820	Glomerulopathy															True	True	True	True		True	True
580.2	Chronic nephritic syndrome	Genitourinary	HP_0012578	Membranous nephropathy															True	True		True		True	True
580.2	Chronic nephritic syndrome	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
580.2	Chronic nephritic syndrome	Genitourinary	HP_0100820	Glomerulopathy															True	True				True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0012579	Minimal change glomerulonephritis															True	True	True			True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0000123	Nephritis															True	True				True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0008677	Congenital nephrotic syndrome															True	True	True	True		True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0000100	Nephrotic syndrome	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0000099	Glomerulonephritis															True	True				True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0100820	Glomerulopathy															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0000123	Nephritis															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0002960	Autoimmunity															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0001970	Tubulointerstitial nephritis															True	True	True			True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0001969	Abnormal tubulointerstitial morphology															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0012330	Pyelonephritis															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0100820	Glomerulopathy															True	True		True		True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0000099	Glomerulonephritis															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0000112	Nephropathy															True	True				True	True
580.4	Nephritis and nephropathy, not specified as acute or chronic	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0004431	Complement deficiency															True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0000076	Vesicoureteral reflux				True	True	True					100.0	100.0	True	True	True	True	True	True		True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0001969	Abnormal tubulointerstitial morphology															True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0000072	Hydroureter				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0000126	Hydronephrosis				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0012330	Pyelonephritis				True	True	True		True			100.0	81.48	True	True	True	True	True	True		True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0001970	Tubulointerstitial nephritis															True	True		True		True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0006000	Ureteral obstruction											100.0									True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0004729	Acute tubulointerstitial nephritis															True	True				True	True
581	Renal tubulo-interstitial diseases	Genitourinary	HP_0004743	Chronic tubulointerstitial nephritis												95.65			True	True				True	True
581.1	Pyelonephritis	Genitourinary	HP_0001970	Tubulointerstitial nephritis															True	True		True		True	True
581.1	Pyelonephritis	Genitourinary	HP_0001969	Abnormal tubulointerstitial morphology															True	True				True	True
581.1	Pyelonephritis	Genitourinary	HP_0004729	Acute tubulointerstitial nephritis															True	True				True	True
581.1	Pyelonephritis	Genitourinary	HP_0004431	Complement deficiency															True	True				True	True
581.1	Pyelonephritis	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
581.1	Pyelonephritis	Genitourinary	HP_0012330	Pyelonephritis	True	True	True		True			True		100.0	81.48	81.48			True	True	True	True	True	True	True
581.11	Acute pyelonephritis	Genitourinary	HP_0004729	Acute tubulointerstitial nephritis															True	True				True	True
581.11	Acute pyelonephritis	Genitourinary	HP_0001970	Tubulointerstitial nephritis															True	True		True		True	True
581.11	Acute pyelonephritis	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
