phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0002251	Aganglionic megacolon	False										100.0	100.0	100.0		True	True	True	True	True	True	True	True
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0011284	Short-segment aganglionic megacolon	True										100.0	100.0	100.0		True	True	True	True	True	True	True	True
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0011285	Long-segment aganglionic megacolon	True										100.0	100.0	100.0		True	True	True	True	True	True	True	True
GI_524.3	Megacolon (other than Hirschsprung's)	Gastrointestinal	HP_0011286	Total colonic aganglionosis	True										100.0	100.0	100.0		True	True	True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0002024	Malabsorption	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0002570	Steatorrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0002630	Fat malabsorption	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0004789	Lactose intolerance	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_525	Intestinal malabsorption	Gastrointestinal	HP_0041049	Starch intolerance	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GI_525.1	Celiac disease	Gastrointestinal	HP_0002608	Celiac disease	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_525.1	Celiac disease	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_525.2	Pancreatic steatorrhea	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0002027	Abdominal pain	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0002574	Episodic abdominal pain	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0011848	Abdominal colic	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0032155	Abdominal cramps	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0032545	Abdominal rigidity	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0032546	Abdominal guarding	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0033400	Acute abdomen	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0410019	Epigastric pain	False							True	True	True			100.0	True	True	True	True	True	True		True	True
GI_527	Abdominal pain	Gastrointestinal	HP_0410281	Dyspepsia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_527.3	Functional dyspepsia	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_527.3	Functional dyspepsia	Gastrointestinal	HP_0410281	Dyspepsia	True															True	True	True	True		True	True
GI_527.4	Colic	Gastrointestinal	HP_0011848	Abdominal colic	False													True	True	True	True				True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002013	Vomiting	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True		True		True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002017	Nausea and vomiting	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002018	Nausea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002572	Episodic vomiting	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True		True		True	True
GI_528.1	Nausea	Gastrointestinal	HP_0002587	Projectile vomiting	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True		True		True	True
GI_528.1	Nausea	Gastrointestinal	HP_0025089	Feculent vomiting	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True		True		True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002013	Vomiting	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002017	Nausea and vomiting	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002018	Nausea	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002572	Episodic vomiting	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0002587	Projectile vomiting	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True						True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0012188	Hyperemesis gravidarum	False					True			True			89.8	89.8	True	True	True	True	True	True		True	True
GI_528.2	Vomiting	Gastrointestinal	HP_0025089	Feculent vomiting	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002014	Diarrhea	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002028	Chronic diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002041	Intractable diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002249	Melena	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002254	Intermittent diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0002573	Hematochezia	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0004385	Protracted diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0005208	Secretory diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0025085	Bloody diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0025086	Bloody mucoid diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0033310	Osmotic diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.1	Diarrhea	Gastrointestinal	HP_0033343	Mucoid diarrhea	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.2	Flatulence, eructation, and gas pain	Gastrointestinal	HP_0033589	Flatulence	False							True	True	True			100.0			True	True	True	True		True	True
GI_529.4	Abnormal bowel sounds and visible peristalsis	Gastrointestinal	HP_0030142	Abnormal bowel sounds	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_529.4	Abnormal bowel sounds and visible peristalsis	Gastrointestinal	HP_0030143	Hyperactive bowel sounds	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_529.4	Abnormal bowel sounds and visible peristalsis	Gastrointestinal	HP_0030144	Hypoactive bowel sounds	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_529.4	Abnormal bowel sounds and visible peristalsis	Gastrointestinal	HP_0030145	Lack of bowel sounds	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_529.4	Abnormal bowel sounds and visible peristalsis	Gastrointestinal	HP_0100770	Hyperperistalsis	False															True	True				True	True
GI_529.5	Constipation	Gastrointestinal	HP_0002019	Constipation	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.5	Constipation	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_529.5	Constipation	Gastrointestinal	HP_0012450	Chronic constipation	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.5	Constipation	Gastrointestinal	HP_0012451	Acute constipation	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_529.6	Halitosis*	Gastrointestinal	HP_0032142	Fetor hepaticus	True	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GI_529.6	Halitosis*	Gastrointestinal	HP_0100812	Halitosis	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
GI_529.7	Fecal incontinence and encopresis	Gastrointestinal	HP_0002607	Bowel incontinence	False							True	True	True		82.76	100.0	True	True	True	True	True	True		True	True
GI_529.7	Fecal incontinence and encopresis	Gastrointestinal	HP_0012701	Bowel urgency	False				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
GI_529.7	Fecal incontinence and encopresis	Gastrointestinal	HP_0040183	Encopresis	True				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
GI_530	Disease of anus and rectum	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530	Disease of anus and rectum	Gastrointestinal	HP_0012390	Anal fissure	False															True	True				True	True
GI_530.1	Anal fissure	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530.1	Anal fissure	Gastrointestinal	HP_0012390	Anal fissure	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_530.2	Anorectal abscess	Gastrointestinal	HP_0005224	Rectal abscess	False							True	True	True			100.0			True	True				True	True
GI_530.2	Anorectal abscess	Gastrointestinal	HP_0009789	Perianal abscess	False															True	True	True	True		True	True
GI_530.2	Anorectal abscess	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530.2	Anorectal abscess	Gastrointestinal	HP_0033150	Anorectal abscess	False	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
GI_530.3	Rectal prolapse	Gastrointestinal	HP_0002035	Rectal prolapse	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_530.3	Rectal prolapse	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530.3	Rectal prolapse	Gastrointestinal	HP_0100822	Rectocele	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_530.4	Stenosis of anus and rectum	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530.4	Stenosis of anus and rectum	Gastrointestinal	HP_0033254	Anorectal stricture	False													True	True	True	True				True	True
GI_530.5	Dysplasia of anus	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_530.5	Dysplasia of anus	Gastrointestinal	HP_0032187	Anal intraepithelial neoplasia	False													True	True	True	True				True	True
GI_532	Other disorders of the intestines	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0000143	Rectovaginal fistula	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0004792	Rectoperineal fistula	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0005218	Anoperineal fistula	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0010447	Anal fistula	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0011024	Abnormality of the gastrointestinal tract	False													True	True	True	True				True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0025025	Rectovestibular fistula	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0025026	H-type rectovestibular fistula	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0025407	Rectourethral fistula	True	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GI_532.1	Intestinal fistula	Gastrointestinal	HP_0033279	Enterocutaneous fistula	True	True	True	True							100.0		100.0			True	True			True	True	True
