phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
GU_624	Symptoms involving female genital tract	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_624.1	Dystrophy of female genital tract	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_624.1	Dystrophy of female genital tract	Genitourinary	HP_0002745	Oral leukoplakia																	True	True			True
GU_624.2	Acquired atrophy of ovary and fallopian tube	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625	Pain and other symptoms associated with female genital organs	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.1	Dyspareunia	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.1	Dyspareunia	Genitourinary	HP_0030016	Dyspareunia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GU_625.2	Postcoital bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.3	Vulvodynia	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.3	Vulvodynia	Genitourinary	HP_0030943	Vulvodynia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_625.4	Vaginismus	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_625.4	Vaginismus	Genitourinary	HP_0030017	Vaginismus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_626	Disorders of menstruation and other abnormal bleeding from female genital tract	Genitourinary	HP_0400007	Polymenorrhea																		True			True
GU_626	Disorders of menstruation and other abnormal bleeding from female genital tract	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0031923	Hematocolpos																	True				True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0033840	Postmenopausal bleeding																		True			True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0100608	Metrorrhagia																		True			True
GU_626.1	Irregular menstrual cycle/bleeding	Genitourinary	HP_0400007	Polymenorrhea																	True	True			True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0000876	Oligomenorrhea	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0400007	Polymenorrhea																		True			True
GU_626.111	Amenorrhea	Genitourinary	HP_0000869	Secondary amenorrhea							True	True	True			100.0			True	True	True	True		True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000044	Hypogonadotropic hypogonadism																		True			True
GU_626.111	Amenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000141	Amenorrhea	True	True	True			True	True	True	True	100.0	82.93	100.0	True	True	True	True	True	True	True	True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000786	Primary amenorrhea							True	True	True			100.0			True	True	True	True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0100608	Metrorrhagia				True	True	True					100.0		True	True	True	True	True	True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0400008	Menometrorrhagia															True	True		True		True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.13	Irregular menstrual cycle	Genitourinary	HP_0000858	Irregular menstruation							True	True	True	88.89	88.89	100.0	True	True	True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0000132	Menorrhagia															True	True	True	True		True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0100608	Metrorrhagia															True	True		True		True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0400007	Polymenorrhea															True	True				True	True
GU_626.16	Excessive menstruation	Genitourinary	HP_0400008	Menometrorrhagia															True	True	True	True		True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0100607	Dysmenorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0000869	Secondary amenorrhea												86.36									True
GU_626.3	Mittelschmerz	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.4	Hematometra and hematocolpos	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_626.4	Hematometra and hematocolpos	Genitourinary	HP_0031923	Hematocolpos							True	True	True			100.0			True	True		True		True	True
GU_627	Menopausal and postmenopausal disorders	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_627.1	Postmenopausal bleeding	Genitourinary	HP_0033840	Postmenopausal bleeding	True	True	True	True	True	True	True	True	True				True	True	True	True			True	True	True
GU_627.1	Postmenopausal bleeding	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_627.2	Symptomatic menopause	Genitourinary	HP_0031217	Hot flashes																		True			True
GU_627.2	Symptomatic menopause	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_629	Female infertility	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_629	Female infertility	Genitourinary	HP_0000789	Infertility																	True	True			True
GU_629	Female infertility	Genitourinary	HP_0008222	Female infertility	True	True	True		True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_629.1	Female infertility associated with anovulation	Genitourinary	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
GU_629.1	Female infertility associated with anovulation	Genitourinary	HP_0008222	Female infertility																		True			True
ID_001	Salmonella	Infections	HP_0005661	Salmonella osteomyelitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
ID_001	Salmonella	Infections	HP_0033143	Jejunitis																		True			True
ID_002	Staphylococcus	Infections	HP_0000951	Abnormality of the skin																True					True
ID_002	Staphylococcus	Infections	HP_0001367	Abnormal joint morphology															True	True				True	True
ID_002	Staphylococcus	Infections	HP_0003040	Arthropathy															True	True				True	True
ID_002	Staphylococcus	Infections	HP_0100658	Cellulitis																True					True
ID_002.1	Staphylococcus aureus	Infections	HP_0032326	Methicillin-resistant Staphylococcus aureus infection											81.25	93.88			True	True				True	True
ID_003	Escherichia coli	Infections	HP_0002740	Recurrent E. coli infections													True	True	True	True				True	True
ID_004	Streptococcus	Infections	HP_0001055	Erysipelas				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
ID_004	Streptococcus	Infections	HP_0100806	Sepsis																		True			True
ID_004	Streptococcus	Infections	HP_4000054	Exanthem																	True				True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0006532	Recurrent pneumonia																		True			True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0003040	Arthropathy															True	True				True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0001367	Abnormal joint morphology															True	True				True	True
ID_004.1	Streptococcus pneumoniae	Infections	HP_0002090	Pneumonia																		True			True
ID_004.2	Group A Streptococcus	Infections	HP_0001701	Pericarditis																		True			True
ID_004.2	Group A Streptococcus	Infections	HP_0012819	Myocarditis																	True				True
ID_004.4	Scarlet fever	Infections	HP_4000054	Exanthem																		True			True
ID_005	Mycobacteria	Infections	HP_0011274	Recurrent mycobacterial infections												84.44									True
ID_005	Mycobacteria	Infections	HP_0032261	Nontuberculous mycobacterial pulmonary infection									True			82.86									True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0040262	Glue ear																	True				True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0032262	Pulmonary tuberculosis				True	True	True					100.0		True	True	True	True	True			True	True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0031353	Otitis media with effusion																	True				True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0012219	Erythema nodosum																	True				True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0000388	Otitis media																	True				True
ID_005.1	Mycobacterium tuberculosis	Infections	HP_0000371	Acute otitis media																	True				True
ID_006.2	Neisseria gonorrhea	Infections	HP_0030160	Cervicitis																	True				True
ID_007.1	Hemophilus influenzae	Infections	HP_0002090	Pneumonia																		True			True
ID_007.1	Hemophilus influenzae	Infections	HP_0006532	Recurrent pneumonia																		True			True
ID_007.1	Hemophilus influenzae	Infections	HP_0030683	Vaginitis																		True			True
ID_008	Helicobacter [H. pylori]	Infections	HP_0005202	Helicobacter pylori infection										80.0							True				True
ID_010	Corynebacterium	Infections	HP_0100658	Cellulitis																True					True
ID_010	Corynebacterium	Infections	HP_0000951	Abnormality of the skin																True					True
ID_015	Clostridium	Infections	HP_0100758	Gangrene											84.21	84.21					True				True
ID_015.2	Clostridium difficile	Infections	HP_0004387	Enterocolitis																		True			True
ID_015.2	Clostridium difficile	Infections	HP_0032167	Clostridium difficile enteritis			True							87.5		83.87							True	True	True
ID_015.2	Clostridium difficile	Infections	HP_0032168	Clostridium difficile colitis			True													True	True	True	True	True	True
ID_016.1	Chlamydia trachomatis	Infections	HP_0030160	Cervicitis																	True				True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0100654	Retrobulbar optic neuritis											81.63										True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0033782	Semilunar tooth															True	True				True	True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0011120	Concave nasal ridge																	True				True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0002821	Neuropathic arthropathy												80.0									True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0002301	Hemiplegia																	True				True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0001269	Hemiparesis																	True				True
ID_019.1	Treponema pallidum [syphilis]	Infections	HP_0000962	Hyperkeratosis												87.5									True
ID_020	Borrelia	Infections	HP_0001954	Recurrent fever														True	True	True				True	True
ID_020.1	Lyme disease	Infections	HP_0000759	Abnormal peripheral nervous system morphology																True					True
ID_020.1	Lyme disease	Infections	HP_0001271	Polyneuropathy															True	True				True	True
ID_020.1	Lyme disease	Infections	HP_0009830	Peripheral neuropathy																True					True
ID_020.1	Lyme disease	Infections	HP_0031002	Neuritis																True					True
ID_020.1	Lyme disease	Infections	HP_0031180	Erythema migrans																	True	True			True
ID_024	Pertussis	Infections	HP_0031247	Whooping cough				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
ID_027	Shigella	Infections	HP_0025085	Bloody diarrhea																	True	True			True
ID_038	Erysipelothrix	Infections	HP_0031180	Erythema migrans															True	True				True	True
ID_041	Coxiella	Infections	HP_0001945	Fever											85.71	85.71									True
ID_042	Tropheryma	Infections	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
ID_052.1	Herpes simplex	Infections	HP_0012302	Herpes simplex encephalitis															True	True	True	True		True	True
ID_052.1	Herpes simplex	Infections	HP_0020098	obsolete Herpes encephalitis															True	True				True	True
ID_052.1	Herpes simplex	Infections	HP_0410017	Otitis externa																	True				True
