phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10
415	Pulmonary heart disease	circulatory system	HP_0033639	Septic pulmonary embolism				True	True	True			True		100.0			True	True				
415	Pulmonary heart disease	circulatory system	HP_0002092	Pulmonary arterial hypertension								True	True		83.64	84.38		True	True	True	True	True	True
415	Pulmonary heart disease	circulatory system	HP_0030950	Pulmonary venous hypertension									True			86.96							
415	Pulmonary heart disease	circulatory system	HP_0004952	Pulmonary arteriovenous fistulas											89.23	89.23		True	True	True	True		
415	Pulmonary heart disease	circulatory system	HP_0006510	Chronic pulmonary obstruction											80.0								
415.1	Acute pulmonary heart disease	circulatory system	HP_0033639	Septic pulmonary embolism				True	True	True			True		100.0			True	True				
415.1	Acute pulmonary heart disease	circulatory system	HP_0001648	Cor pulmonale					True						83.87							True	True
415.1	Acute pulmonary heart disease	circulatory system	HP_0032008	Pulmonary fat embolism									True		81.82								
415.1	Acute pulmonary heart disease	circulatory system	HP_0033426	Pulmonary air embolism									True										
415.1	Acute pulmonary heart disease	circulatory system	HP_0002204	Pulmonary embolism					True		True	True	True			100.0				True	True	True	True
415.11	Pulmonary embolism and infarction, acute	circulatory system	HP_0032008	Pulmonary fat embolism									True		81.82								
415.11	Pulmonary embolism and infarction, acute	circulatory system	HP_0002204	Pulmonary embolism					True		True	True	True			100.0	70.1255960922912			True	True	True	True
415.11	Pulmonary embolism and infarction, acute	circulatory system	HP_0033426	Pulmonary air embolism									True										
415.11	Pulmonary embolism and infarction, acute	circulatory system	HP_0033639	Septic pulmonary embolism				True	True	True			True		100.0			True	True				
415.11	Pulmonary embolism and infarction, acute	circulatory system	HP_0001648	Cor pulmonale																			True
415.2	Chronic pulmonary heart disease	circulatory system	HP_0001648	Cor pulmonale																True	True		
415.2	Chronic pulmonary heart disease	circulatory system	HP_0006510	Chronic pulmonary obstruction										80.0	80.0								
415.2	Chronic pulmonary heart disease	circulatory system	HP_0030950	Pulmonary venous hypertension									True			86.96							
415.2	Chronic pulmonary heart disease	circulatory system	HP_0002204	Pulmonary embolism					True			True			80.0	80.0	25.139940732166128						
415.2	Chronic pulmonary heart disease	circulatory system	HP_0002092	Pulmonary arterial hypertension								True	True		83.64	84.38		True	True	True	True	True	True
415.21	Primary pulmonary hypertension	circulatory system	HP_0002092	Pulmonary arterial hypertension										83.64	83.64	83.64	21.951212898400573	True	True	True	True	True	True
416	Cardiomegaly	circulatory system	HP_0001640	Cardiomegaly	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	75.53324225138985	True	True	True	True	True	True
416	Cardiomegaly	circulatory system	HP_0001714	Ventricular hypertrophy																		True	True
416	Cardiomegaly	circulatory system	HP_0001712	Left ventricular hypertrophy													41.00815324582555					True	True
416	Cardiomegaly	circulatory system	HP_0001667	Right ventricular hypertrophy																		True	True
418	Nonspecific chest pain	circulatory system	HP_0032141	Precordial pain							True	True	True			100.0				True	True		
418	Nonspecific chest pain	circulatory system	HP_0100749	Chest pain				True	True	True	True	True	True		100.0	100.0	31.613635317375692	True	True	True	True	True	
418	Nonspecific chest pain	circulatory system	HP_0031352	Chest tightness																		True	
418.1	Precordial pain	circulatory system	HP_0032141	Precordial pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True	True	True	True		
420	Carditis	circulatory system	HP_0011851	Hemopericardium				True	True	True					100.0			True	True			True	True
420	Carditis	circulatory system	HP_0001698	Pericardial effusion																		True	True
420	Carditis	circulatory system	HP_0011852	Chylopericardium																True	True		
420	Carditis	circulatory system	HP_0002960	Autoimmunity																True	True		
420	Carditis	circulatory system	HP_0001701	Pericarditis																		True	True
420	Carditis	circulatory system	HP_0003040	Arthropathy																True	True		
420	Carditis	circulatory system	HP_0012819	Myocarditis				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
420	Carditis	circulatory system	HP_0001685	Myocardial fibrosis																True	True		
420	Carditis	circulatory system	HP_0003198	Myopathy																			True
420	Carditis	circulatory system	HP_0005764	Polyarticular arthritis																True	True		
420	Carditis	circulatory system	HP_0033415	Cardiac tamponade				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
420	Carditis	circulatory system	HP_0006689	Bacterial endocarditis																		True	True
420	Carditis	circulatory system	HP_0100584	Endocarditis																		True	True
420	Carditis	circulatory system	HP_0001367	Abnormal joint morphology																True	True		
420	Carditis	circulatory system	HP_0002725	Systemic lupus erythematosus												84.75							
420	Carditis	circulatory system	HP_0003715	Myofibrillar myopathy																			True
420	Carditis	circulatory system	HP_0002563	Constrictive pericarditis				True	True	True		True			100.0	82.61		True	True			True	True
420.1	Myocarditis	circulatory system	HP_0012819	Myocarditis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	81.85257664502903	True	True	True	True	True	True
420.1	Myocarditis	circulatory system	HP_0001685	Myocardial fibrosis																True	True		
420.1	Myocarditis	circulatory system	HP_0003198	Myopathy																			True
420.1	Myocarditis	circulatory system	HP_0001367	Abnormal joint morphology																True	True		
420.1	Myocarditis	circulatory system	HP_0003040	Arthropathy																True	True		
420.1	Myocarditis	circulatory system	HP_0003715	Myofibrillar myopathy																			True
420.1	Myocarditis	circulatory system	HP_0005764	Polyarticular arthritis																True	True		
420.2	Pericarditis	circulatory system	HP_0033415	Cardiac tamponade				True	True	True	True	True	True		100.0	100.0	34.47957421670218	True	True	True	True	True	True
420.2	Pericarditis	circulatory system	HP_0001701	Pericarditis	True	True	True							100.0			61.78348980145361					True	True
420.2	Pericarditis	circulatory system	HP_0011851	Hemopericardium				True	True	True					100.0			True	True			True	True
420.2	Pericarditis	circulatory system	HP_0002725	Systemic lupus erythematosus												84.75							
420.2	Pericarditis	circulatory system	HP_0002960	Autoimmunity																True	True		
420.2	Pericarditis	circulatory system	HP_0001698	Pericardial effusion																		True	True
420.2	Pericarditis	circulatory system	HP_0011852	Chylopericardium																True	True		
420.2	Pericarditis	circulatory system	HP_0002563	Constrictive pericarditis				True	True	True		True			100.0	82.61		True	True			True	True
420.21	Acute pericarditis	circulatory system	HP_0001701	Pericarditis													49.59226185235773					True	True
420.21	Acute pericarditis	circulatory system	HP_0002960	Autoimmunity																True	True		
420.21	Acute pericarditis	circulatory system	HP_0001698	Pericardial effusion													14.474837781866764						True
420.21	Acute pericarditis	circulatory system	HP_0002725	Systemic lupus erythematosus												84.75							
420.22	Chronic pericarditis	circulatory system	HP_0033415	Cardiac tamponade													15.598708530501954						
420.22	Chronic pericarditis	circulatory system	HP_0011851	Hemopericardium				True	True	True					100.0			True	True			True	True
420.22	Chronic pericarditis	circulatory system	HP_0002563	Constrictive pericarditis				True	True	True		True			100.0	82.61	122.72839366522145	True	True			True	True
420.22	Chronic pericarditis	circulatory system	HP_0001701	Pericarditis													32.117744348677704					True	True
420.3	Endocarditis	circulatory system	HP_0006689	Bacterial endocarditis													16.361989874379862					True	True
420.3	Endocarditis	circulatory system	HP_0100584	Endocarditis	True	True	True							100.0			25.089043633458136					True	True
425	Cardiomyopathy	circulatory system	HP_0005157	Concentric hypertrophic cardiomyopathy						True													
425	Cardiomyopathy	circulatory system	HP_0001670	Asymmetric septal hypertrophy																		True	True
425	Cardiomyopathy	circulatory system	HP_0006685	Endocardial fibrosis				True	True	True					100.0			True	True				
425	Cardiomyopathy	circulatory system	HP_0003198	Myopathy																			True
425	Cardiomyopathy	circulatory system	HP_0011665	Takotsubo cardiomyopathy														True	True	True	True	True	True
425	Cardiomyopathy	circulatory system	HP_0001706	Endocardial fibroelastosis				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
425	Cardiomyopathy	circulatory system	HP_0200127	Atrial cardiomyopathy											80.0	80.0							
425	Cardiomyopathy	circulatory system	HP_0003715	Myofibrillar myopathy																			True
425	Cardiomyopathy	circulatory system	HP_0001639	Hypertrophic cardiomyopathy				True	True	True		True			100.0	100.0	30.798104598763015	True	True		True	True	True
425	Cardiomyopathy	circulatory system	HP_0001723	Restrictive cardiomyopathy								True				100.0			True	True	True	True	True
425	Cardiomyopathy	circulatory system	HP_0001644	Dilated cardiomyopathy							True	True	True			100.0			True	True	True	True	True
425	Cardiomyopathy	circulatory system	HP_0031992	Apical hypertrophic cardiomyopathy						True												True	True
425	Cardiomyopathy	circulatory system	HP_0001638	Cardiomyopathy	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	46.3402803636533	True	True	True	True	True	True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0011665	Takotsubo cardiomyopathy																			True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0001670	Asymmetric septal hypertrophy																		True	True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0005157	Concentric hypertrophic cardiomyopathy						True													
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0003715	Myofibrillar myopathy																			True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0006685	Endocardial fibrosis				True	True	True					100.0			True	True				
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0001706	Endocardial fibroelastosis				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0001644	Dilated cardiomyopathy							True	True	True			100.0	16.10744373680534		True	True	True	True	True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0003198	Myopathy																			True
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0001638	Cardiomyopathy							True	True	True			100.0	22.754260648574416		True	True	True		
425.1	Primary/intrinsic cardiomyopathies	circulatory system	HP_0001639	Hypertrophic cardiomyopathy				True	True	True		True			100.0	100.0	30.595715241707843	True	True		True	True	True
