hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD10_code	ICD10_label	ICD10_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0005301	Persistent left superior vena cava	persistent left superior vena cava	True	Q26.1	Persistent left superior vena cava	persistent left superior vena cava	['747', '747.1', '747.13']	['781', '781.4', '781.42']	['CM_764.11']
HP_0005305	Cerebral venous thrombosis	cerebral venous thrombosis	True	G08	Intracranial and intraspinal phlebitis and thrombophlebitis	intracranial and intraspinal phlebitis and thrombophlebitis	['325']	['440', '440.1', '440.13']	['CV_440.13']
HP_0005305	Cerebral vein thrombosis	cerebral vein thrombosis	False	G08	Intracranial and intraspinal phlebitis and thrombophlebitis	intracranial and intraspinal phlebitis and thrombophlebitis	['325']	['440', '440.1', '440.13']	['CV_440.13']
HP_0005305	Cerebral venous thrombosis	cerebral venous thrombosis	True	I63.6	Cerebral infarction due to cerebral venous thrombosis, nonpyogenic	cerebral infarction due to cerebral venous thrombosis nonpyogenic	['433', '433.2', '433.21']	['431', '431.1', '431.11', '440', '440.1', '440.15']	['CV_431.11', 'CV_440.15']
HP_0005305	Cerebral vein thrombosis	cerebral vein thrombosis	False	I63.6	Cerebral infarction due to cerebral venous thrombosis, nonpyogenic	cerebral infarction due to cerebral venous thrombosis nonpyogenic	['433', '433.2', '433.21']	['431', '431.1', '431.11', '440', '440.1', '440.15']	['CV_431.11', 'CV_440.15']
HP_0005305	Cerebral venous thrombosis	cerebral venous thrombosis	True	I67.6	Nonpyogenic thrombosis of intracranial venous system	nonpyogenic thrombosis of intracranial venous system	['433', '433.2']	['440', '440.1', '440.15']	['CV_440.15']
HP_0005305	Cerebral vein thrombosis	cerebral vein thrombosis	False	I67.6	Nonpyogenic thrombosis of intracranial venous system	nonpyogenic thrombosis of intracranial venous system	['433', '433.2']	['440', '440.1', '440.15']	['CV_440.15']
HP_0005318	Cerebral vasculitis	cerebral vasculitis	True	I67.7	Cerebral arteritis, not elsewhere classified	cerebral arteritis not elsewhere classified	['433']	['704', '704.7']	['BI_181', 'MS_704.7']
HP_0005321	Treacher Collins syndrome	treacher collins syndrome	False	Q75.4	Mandibulofacial dysostosis	mandibulofacial dysostosis	['749', '749.2']	['758', '758.3', '758.31']	['CM_755.31']
HP_0010307	Stridor	stridor	True	R06.1	Stridor	stridor	['479']	['488', '488.5']	['RE_488.5']
HP_0005363	Humoral immunodeficiency	humoral immunodeficiency	True	D80	Immunodeficiency with predominantly antibody defects	immunodeficiency with predominantly antibody defects		['179']	['BI_179']
HP_0010976	B cell deficiency	b cell deficiency	False	D80	Immunodeficiency with predominantly antibody defects	immunodeficiency with predominantly antibody defects		['179']	['BI_179']
HP_0005403	T lymphocytopenia	t lymphocytopenia	True	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0100827	Lymphocytosis	lymphocytosis	True	D72.8	Other specified disorders of white blood cells	other specified disorders of white blood cells	['288']	['172']	['BI_172']
HP_0005432	Transient hypogammaglobulinemia of infancy	transient hypogammaglobulinemia of infancy	True	D80.7	Transient hypogammaglobulinemia of infancy	transient hypogammaglobulinemia of infancy	['279', '279.1', '279.11']	['860']	['NB_860']
HP_0005505	Refractory anemia	refractory anemia	True	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0005505	Refractory anaemia	refractory anemia	False	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0005511	Heinz body anemia	heinz body anemia	True	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0005511	Heinz body anaemia	heinz body anemia	False	D50	Iron deficiency anemia	iron deficiency anemia	['280', '280.1']	['160', '160.1', '164', '164.1', '247', '247.7', '247.72']	['BI_160.1', 'BI_164.1', 'EM_247.88']
HP_0005505	Refractory anemia	refractory anemia	True	D64	Other anemias	other anemias	['285']	['164']	['BI_164']
HP_0005505	Refractory anaemia	refractory anemia	False	D64	Other anemias	other anemias	['285']	['164']	['BI_164']
HP_0005511	Heinz body anemia	heinz body anemia	True	D64	Other anemias	other anemias	['285']	['164']	['BI_164']
HP_0005511	Heinz body anaemia	heinz body anemia	False	D64	Other anemias	other anemias	['285']	['164']	['BI_164']
HP_0005506	Chronic myelogenous leukemia	chronic myelogenous leukemia	True	C92.1	Chronic myeloid leukemia, BCR/ABL-positive	chronic myeloid leukemia bcrabl-positive	['204', '204.2', '204.22']	['120', '120.1', '121', '121.2', '121.22', '124']	['CA_120.1', 'CA_121.22', 'CA_124']
HP_0005506	Chronic myelogenous leukaemia	chronic myelogenous leukemia	False	C92.1	Chronic myeloid leukemia, BCR/ABL-positive	chronic myeloid leukemia bcrabl-positive	['204', '204.2', '204.22']	['120', '120.1', '121', '121.2', '121.22', '124']	['CA_120.1', 'CA_121.22', 'CA_124']
HP_0005506	Chronic myeloid leukaemia	chronic myeloid leukemia	False	C92.1	Chronic myeloid leukemia, BCR/ABL-positive	chronic myeloid leukemia bcrabl-positive	['204', '204.2', '204.22']	['120', '120.1', '121', '121.2', '121.22', '124']	['CA_120.1', 'CA_121.22', 'CA_124']
HP_0005506	Chronic myeloid leukemia	chronic myeloid leukemia	False	C92.1	Chronic myeloid leukemia, BCR/ABL-positive	chronic myeloid leukemia bcrabl-positive	['204', '204.2', '204.22']	['120', '120.1', '121', '121.2', '121.22', '124']	['CA_120.1', 'CA_121.22', 'CA_124']
HP_0005523	Lymphoproliferative disorder	lymphoproliferative disorder	True	D47.9	Neoplasm of uncertain behavior of lymphoid, hematopoietic and related tissue, unspecified	neoplasm of uncertain behavior of lymphoid hematopoietic and related tissue	['200']	['120', '125']	['CA_120', 'CA_125']
HP_0031047	Paraproteinemia	paraproteinemia	True	D47.2	Monoclonal gammopathy	monoclonal gammopathy	['270', '270.3', '270.32']	['180', '180.3', '180.31']	['BI_180.31']
HP_0031047	Paraproteinemia	paraproteinemia	True	D89.2	Hypergammaglobulinemia, unspecified	hypergammaglobulinemia	['289']	['180']	['BI_180']
HP_0012190	T-cell lymphoma	t-cell lymphoma	True	C84	Mature T/NK-cell lymphomas	mature tnk-cell lymphomas	['202', '202.2']	['120', '120.2', '120.22', '122', '122.2']	['CA_120.22', 'CA_122.2']
HP_0012190	T cell lymphoma	t cell lymphoma	False	C84	Mature T/NK-cell lymphomas	mature tnk-cell lymphomas	['202', '202.2']	['120', '120.2', '120.22', '122', '122.2']	['CA_120.22', 'CA_122.2']
HP_0012190	T-cell lymphoma	t-cell lymphoma	True	C86	Other specified types of T/NK-cell lymphoma	other specified types of tnk-cell lymphoma	['202', '202.2']	['120', '120.2', '120.22', '122']	['CA_120.22', 'CA_122']
HP_0012190	T cell lymphoma	t cell lymphoma	False	C86	Other specified types of T/NK-cell lymphoma	other specified types of tnk-cell lymphoma	['202', '202.2']	['120', '120.2', '120.22', '122']	['CA_120.22', 'CA_122']
HP_0005521	Disseminated intravascular coagulation	disseminated intravascular coagulation	True	D65	Disseminated intravascular coagulation [defibrination syndrome]	disseminated intravascular coagulation defibrination syndrome	['286', '286.6']	['168', '168.2', '168.22']	['BI_168.22']
HP_0005526	Lymphoid leukemia	lymphoid leukemia	True	C91	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005526	Lymphoid leukaemia	lymphoid leukemia	False	C91	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005547	Myeloproliferative disorder	myeloproliferative disorder	True	D47.1	Chronic myeloproliferative disease	chronic myeloproliferative disease	['200']	['120', '124', '124.7']	['CA_120', 'CA_124.7']
HP_0012234	Agranulocytosis	agranulocytosis	True	D70	Neutropenia	neutropenia	['288', '288.1', '288.11']	['170', '170.1']	['BI_170.1']
HP_0005543	Protein C deficiency	protein c deficiency	False	D68.5	Primary thrombophilia	primary thrombophilia	['286', '286.8', '286.81']	['168', '168.2', '168.21']	['BI_168.21']
HP_0005550	Chronic lymphatic leukemia	chronic lymphatic leukemia	True	C91.1	Chronic lymphocytic leukemia of B-cell type	chronic lymphocytic leukemia of b-cell type	['204', '204.1', '204.12']	['120', '120.2', '120.21', '121', '121.2', '121.21']	['CA_120.21', 'CA_121.21']
HP_0005550	Chronic lymphatic leukaemia	chronic lymphatic leukemia	False	C91.1	Chronic lymphocytic leukemia of B-cell type	chronic lymphocytic leukemia of b-cell type	['204', '204.1', '204.12']	['120', '120.2', '120.21', '121', '121.2', '121.21']	['CA_120.21', 'CA_121.21']
HP_0005550	Chronic lymphocytic leukaemia	chronic lymphocytic leukemia	False	C91.1	Chronic lymphocytic leukemia of B-cell type	chronic lymphocytic leukemia of b-cell type	['204', '204.1', '204.12']	['120', '120.2', '120.21', '121', '121.2', '121.21']	['CA_120.21', 'CA_121.21']
HP_0005550	Chronic lymphocytic leukemia	chronic lymphocytic leukemia	False	C91.1	Chronic lymphocytic leukemia of B-cell type	chronic lymphocytic leukemia of b-cell type	['204', '204.1', '204.12']	['120', '120.2', '120.21', '121', '121.2', '121.21']	['CA_120.21', 'CA_121.21']
HP_0005575	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	True	D59.3	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	['283', '283.2', '283.21']	['161', '161.2', '161.22']	['BI_161.22']
HP_0005575	Hemolytic uremic syndrome	hemolytic uremic syndrome	False	D59.3	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	['283', '283.2', '283.21']	['161', '161.2', '161.22']	['BI_161.22']
HP_0005584	Renal cell carcinoma	renal cell carcinoma	True	C64	Malignant neoplasm of kidney, except renal pelvis	malignant neoplasm of kidney except renal pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0005584	Hypernephroma	hypernephroma	False	C64	Malignant neoplasm of kidney, except renal pelvis	malignant neoplasm of kidney except renal pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0005584	Renal carcinoma	renal carcinoma	False	C64	Malignant neoplasm of kidney, except renal pelvis	malignant neoplasm of kidney except renal pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0007418	Alopecia totalis	alopecia totalis	True	L63.0	Alopecia (capitis) totalis	alopecia capitis totalis	['704', '704.1']	['684', '684.1', '684.11']	['DE_684.11']
HP_0005600	Giant pigmented hairy nevus	giant pigmented hairy nevus	False	D22	Melanocytic nevi	melanocytic nevi	['216']	['138', '138.2']	['CA_138.2']
HP_0005600	Giant pigmented nevus	giant pigmented nevus	False	D22	Melanocytic nevi	melanocytic nevi	['216']	['138', '138.2']	['CA_138.2']
HP_0005684	Distal arthrogryposis	distal arthrogryposis	True	Q74.3	Arthrogryposis multiplex congenita	arthrogryposis multiplex congenita	['756']	['789', '789.4']	['CM_770.4']
HP_0005645	Intervertebral disk calcification	intervertebral disk calcification	True	E70.2	Disorders of tyrosine metabolism	disorders of tyrosine metabolism	['270', '270.1']	['240', '240.1', '240.12']	['GE_962.12']
HP_0005645	Intervertebral disc calcification	intervertebral disk calcification	False	E70.2	Disorders of tyrosine metabolism	disorders of tyrosine metabolism	['270', '270.1']	['240', '240.1', '240.12']	['GE_962.12']
HP_0005679	Dupuytren contracture	dupuytren contracture	True	M72.0	Palmar fascial fibromatosis [Dupuytren]	palmar fascial fibromatosis dupuytren	['728', '728.7', '728.71']	['722', '722.4']	['MS_722.4']
HP_0005681	Juvenile rheumatoid arthritis	juvenile rheumatoid arthritis	True	M08.0	Unspecified juvenile rheumatoid arthritis	juvenile rheumatoid arthritis	['714', '714.2']	['181', '705', '705.2']	['BI_181', 'MS_705.2']
HP_0005681	Juvenile idiopathic arthritis	juvenile idiopathic arthritis	False	M08.0	Unspecified juvenile rheumatoid arthritis	juvenile rheumatoid arthritis	['714', '714.2']	['181', '705', '705.2']	['BI_181', 'MS_705.2']
HP_0005864	Pseudoarthrosis	pseudoarthrosis	True	M96.0	Pseudarthrosis after fusion or arthrodesis	pseudarthrosis after fusion or arthrodesis	['858']	['C944']	
HP_0100255	Metaphyseal dysplasia	metaphyseal dysplasia	True	Q78.5	Metaphyseal dysplasia	metaphyseal dysplasia	['756', '756.5']	['788']	['CM_770.5', 'GE_978.3']
HP_0005943	Respiratory arrest	respiratory arrest	True	R09.2	Respiratory arrest	respiratory arrest	['509', '509.5']	['497']	['RE_497']
HP_0005954	Pulmonary capillary hemangiomatosis	pulmonary capillary hemangiomatosis	True	D18.0	Hemangioma	hemangioma	['228']	['139', '139.6', '139.61']	['CA_139.61']
HP_0005972	Respiratory acidosis	respiratory acidosis	True	E87.2	Acidosis	acidosis	['276', '276.4', '276.41']	['256', '256.3', '256.31']	['EM_256.31']
HP_0005973	Fructose malabsorption	fructose malabsorption	False	E74.3	Other disorders of intestinal carbohydrate absorption	other disorders of intestinal carbohydrate absorption	['271', '271.3']	['241']	['EM_252.51']
HP_0005978	Noninsulin-dependent diabetes	noninsulin-dependent diabetes	False	E11	Type 2 diabetes mellitus	type 2 diabetes mellitus	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005978	Type 2 diabetes	type 2 diabetes	False	E11	Type 2 diabetes mellitus	type 2 diabetes mellitus	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005987	Multinodular goiter	multinodular goiter	True	E01	Iodine-deficiency related thyroid disorders and allied conditions	iodine-deficiency related thyroid disorders and allied conditions		['200', '200.7']	['EM_200.7']
HP_0005987	Multinodular goitre	multinodular goiter	False	E01	Iodine-deficiency related thyroid disorders and allied conditions	iodine-deficiency related thyroid disorders and allied conditions		['200', '200.7']	['EM_200.7']
HP_0005987	Multinodular goiter	multinodular goiter	True	E05	Thyrotoxicosis [hyperthyroidism]	thyrotoxicosis hyperthyroidism	['242']	['200', '200.3']	['EM_200.3']
HP_0005987	Multinodular goitre	multinodular goiter	False	E05	Thyrotoxicosis [hyperthyroidism]	thyrotoxicosis hyperthyroidism	['242']	['200', '200.3']	['EM_200.3']
HP_0006089	Palmar hyperhidrosis	palmar hyperhidrosis	True	R61	Generalized hyperhidrosis	generalized hyperhidrosis	['705', '705.8']	['685', '685.8', '685.82']	['DE_685.82']
HP_0006280	Chronic pancreatitis	chronic pancreatitis	True	K86.0	Alcohol-induced chronic pancreatitis	alcohol-induced chronic pancreatitis	['577', '577.2']	['280', '280.1', '280.14', '554', '554.1', '554.12']	['MB_280.1', 'GI_554.12']
HP_0006280	Chronic pancreatitis	chronic pancreatitis	True	K86.1	Other chronic pancreatitis	other chronic pancreatitis	['577', '577.2']	['554', '554.1', '554.12']	['GI_554.12']
HP_0006297	Enamel hypoplasia	enamel hypoplasia	True	K00.4	Disturbances in tooth formation	disturbances in tooth formation	['520', '520.1']	['500', '500.2']	['GI_500.2']
HP_0011069	Supernumerary tooth	supernumerary tooth	True	K00.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Extra teeth	extra teeth	False	K00.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Hyperdontia	hyperdontia	False	K00.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Supernumerary teeth	supernumerary teeth	False	K00.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0006443	Absent patella	absent patella	False	Q87.2	Congenital malformation syndromes predominantly involving limbs	congenital malformation syndromes predominantly involving limbs	['759']	['785']	['CM_767']
HP_0006510	COPD	copd	False	J40	Bronchitis, not specified as acute or chronic	bronchitis not specified as acute or chronic	['497']	['469']	['RE_469']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	J40	Bronchitis, not specified as acute or chronic	bronchitis not specified as acute or chronic	['497']	['469']	['RE_469']
HP_0006510	COPD	copd	False	J44	Other chronic obstructive pulmonary disease	other chronic obstructive pulmonary disease	['496', '496.2', '496.21']	['474']	['RE_474']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	J44	Other chronic obstructive pulmonary disease	other chronic obstructive pulmonary disease	['496', '496.2', '496.21']	['474']	['RE_474']
