ICD9_code	ICD9_label	ICD9_simpleLabel	hpo_code	hpo_label	SORTA_score	phecode1.2_codeList	phecodeX_codeList
591	Hydronephrosis	hydronephrosis	HP_0000126	Hydronephrosis	100.0	['595']	['581', '581.3', '581.31']
593.0	Nephroptosis	nephroptosis	HP_0011126	Nephroptosis	100.0	['586', '586.1']	['586', '586.6']
593.4	Other ureteric obstruction	other ureteric obstruction	HP_0006000	Ureteral obstruction	100.0	['586', '586.4']	['581', '581.3']
593.5	Hydroureter	hydroureter	HP_0000072	Hydroureter	100.0	['586', '586.4']	['581', '581.3', '581.32']
593.7	Vesicoureteral reflux	vesicoureteral reflux	HP_0000076	Vesicoureteral reflux	100.0	['586', '586.1', '586.12']	['581', '581.3', '581.34']
593.82	Ureteral fistula	ureteral fistula	HP_0010480	Urethral fistula	86.67	['586', '586.4']	['586']
594.0	Calculus in diverticulum of bladder	calculus in diverticulum of bladder	HP_0000015	Bladder diverticulum	84.0	['594', '594.2']	['585']
596.1	Intestinovesical fistula	intestinovesical fistula	HP_0100819	Intestinal fistula	84.21	['596']	['596', '596.4']
596.3	Diverticulum of bladder	diverticulum of bladder	HP_0000015	Bladder diverticulum	100.0	['596']	['596', '596.3']
596.54	Neurogenic bladder NOS	neurogenic bladder	HP_0000011	Neurogenic bladder	100.0	['596', '596.5']	['596', '596.5']
596.55	Detrusor sphincter dyssynergia	detrusor sphincter dyssynergia	HP_0025488	Detrusor sphincter dyssynergia	100.0	['596', '596.5']	['597', '597.2']
597.8	Other urethritis	other urethritis	HP_0500006	Urethritis	100.0	['592', '592.2']	['592', '592.2']
597.80	Urethritis, unspecified	urethritis	HP_0500006	Urethritis	100.0	['592', '592.2']	['592', '592.2']
597.89	Other urethritis	other urethritis	HP_0500006	Urethritis	100.0	['592', '592.2']	['592', '592.2']
598	Urethral stricture	urethral stricture	HP_0012227	Urethral stricture	100.0	['592', '592.3']	['592', '592.3', '597', '597.1']
598.1	Traumatic urethral stricture	traumatic urethral stricture	HP_0012227	Urethral stricture	80.0	['597', '597.1']	['597', '597.1']
598.2	Postoperative urethral stricture	postoperative urethral stricture	HP_0012227	Urethral stricture	82.05	['597', '597.1']	['597', '597.1']
598.9	Urethral stricture, unspecified	urethral stricture	HP_0012227	Urethral stricture	100.0	['597', '597.1']	['597', '597.1']
599.1	Urethral fistula	urethral fistula	HP_0010480	Urethral fistula	100.0	['597']	['597', '597.3']
599.2	Urethral diverticulum	urethral diverticulum	HP_0008722	Urethral diverticulum	100.0	['597']	['597', '597.4']
599.7	Hematuria	hematuria	HP_0000790	Hematuria	100.0	['593']	['593']
599.70	Hematuria, unspecified	hematuria	HP_0000790	Hematuria	100.0	['593']	['593']
599.71	Gross hematuria	gross hematuria	HP_0012587	Macroscopic hematuria	100.0	['593', '593.1']	['593', '593.1']
599.72	Microscopic hematuria	microscopic hematuria	HP_0002907	Microscopic hematuria	100.0	['593.2']	['593', '593.2']
600	Hyperplasia of prostate	hyperplasia of prostate	HP_0008687	Hypoplasia of the prostate	87.18	['600']	['600']
600.0	Hypertrophy (benign) of prostate	hypertrophy benign of prostate	HP_0008711	Benign prostatic hyperplasia	100.0	['600']	['600']
600.2	Benign localized hyperplasia of prostate	benign localized hyperplasia of prostate	HP_0008711	Benign prostatic hyperplasia	90.0	['600']	['600']
600.9	Hyperplasia of prostate, unspecified	hyperplasia of prostate	HP_0008687	Hypoplasia of the prostate	87.18	['600']	['600']
601.9	Prostatitis, unspecified	prostatitis	HP_0000024	Prostatitis	100.0	['601', '601.1']	['601', '601.1']
606	Infertility, male	infertility male	HP_0003251	Male infertility	100.0	['609']	['609']
606.0	Azoospermia	azoospermia	HP_0000027	Azoospermia	100.0	['609', '609.1', '609.11']	['609', '609.1']
606.1	Oligospermia	oligospermia	HP_0000798	Oligospermia	100.0	['609', '609.1', '609.11']	['609', '609.2']
606.9	Male infertility, unspecified	male infertility	HP_0003251	Male infertility	100.0	['609', '609.1']	['609']
607.3	Priapism	priapism	HP_0200023	Priapism	100.0	['604']	['604', '604.4']
608.23	Torsion of appendix testis	torsion of appendix testis	HP_0033180	Torsion of appendix of testis	100.0	['603']	['603', '603.3']
608.87	Retrograde ejaculation	retrograde ejaculation	HP_0012877	Retrograde ejaculation	100.0	['608']	['605', '605.2']
610.2	Fibroadenosis of breast	fibroadenosis of breast	HP_0010619	Fibroadenoma of the breast	100.0	['610', '610.2']	['610', '610.2']
611.1	Hypertrophy of breast	hypertrophy of breast	HP_0010313	Breast hypertrophy	100.0	['612', '612.2']	['612', '612.2']
611.72	Lump or mass in breast	lump or mass in breast	HP_0032408	Breast mass	82.93	['611', '611.3']	['142', '142.1']
611.82	Hypoplasia of breast	hypoplasia of breast	HP_0003187	Breast hypoplasia	100.0	['612']	['612', '612.3']
616.4	Other abscess of vulva	other abscess of vulva	HP_0033587	Vulvar abscess	89.66	['614', '614.5', '614.54']	['614', '614.5', '614.54']
617	Endometriosis	endometriosis	HP_0030127	Endometriosis	100.0	['615']	['615']
617.0	Endometriosis of uterus	endometriosis of uterus	HP_0030127	Endometriosis	81.25	['615']	['615']
617.1	Endometriosis of ovary	endometriosis of ovary	HP_0030127	Endometriosis	81.25	['615']	['615']
617.9	Endometriosis, site unspecified	endometriosis site	HP_0030127	Endometriosis	83.87	['615']	['615']
618.03	Urethrocele	urethrocele	HP_0100821	Urethrocele	100.0	['618', '618.1']	['618', '618.1']
618.04	Rectocele	rectocele	HP_0100822	Rectocele	100.0	['618', '618.1']	['618', '618.1', '618.12']
618.4	Uterovaginal prolapse, unspecified	uterovaginal prolapse	HP_0000139	Uterine prolapse	82.35	['618', '618.2']	['618', '618.2']
618.83	Pelvic muscle wasting	pelvic muscle wasting	HP_0008988	Pelvic girdle muscle atrophy	85.71	['618']	['618']
620.2	Other and unspecified ovarian cyst	other andovarian cyst	HP_0000138	Ovarian cyst	82.76	['628']	['628']
621.3	Endometrial hyperplasia	endometrial hyperplasia	HP_0040298	Hyperplasia of the endometrium	91.3	['621']	['621']
621.30	Endometrial hyperplasia, unspecified	endometrial hyperplasia	HP_0040298	Hyperplasia of the endometrium	91.3	['621']	['621']
621.5	Intrauterine synechiae	intrauterine synechiae	HP_0030712	Uterine synechiae	81.08	['617']	['617']
622.10	Dysplasia of cervix, unspecified	dysplasia of cervix	HP_0030008	Cervical agenesis	81.25	['180', '180.3']	['620']
622.5	Incompetence of cervix	incompetence of cervix	HP_0030009	Cervical insufficiency	100.0	['619', '619.3']	['619', '619.3', '619.31']
623.0	Dysplasia of vagina	dysplasia of vagina	HP_0003250	Aplasia of the vagina	81.25	['620']	['620']
624.01	Vulvar intraepithelial neoplasia I [VIN I]	vulvar intraepithelial neoplasia i vin i	HP_0032202	Vulvar intraepithelial neoplasia	93.94	['620']	['620']
624.02	Vulvar intraepithelial neoplasia II [VIN II]	vulvar intraepithelial neoplasia ii vin ii	HP_0032202	Vulvar intraepithelial neoplasia	86.11	['620']	['620']
624.2	Hypertrophy of clitoris	hypertrophy of clitoris	HP_0008665	Clitoral hypertrophy	92.31	['623']	['623']
624.3	Hypertrophy of labia	hypertrophy of labia	HP_0000065	Labial hypertrophy	91.89	['623']	['623']
625.0	Dyspareunia	dyspareunia	HP_0030016	Dyspareunia	100.0	['625', '625.1']	['625', '625.1']
625.1	Vaginismus	vaginismus	HP_0030017	Vaginismus	100.0	['625', '625.1']	['625', '625.1']
625.3	Dysmenorrhea	dysmenorrhea	HP_0100607	Dysmenorrhea	100.0	['626', '626.2']	['626', '626.2']
625.7	Vulvodynia	vulvodynia	HP_0030943	Vulvodynia	100.0	['625']	['625', '625.3']
625.70	Vulvodynia, unspecified	vulvodynia	HP_0030943	Vulvodynia	100.0	['625']	['625', '625.3']
625.79	Other vulvodynia	other vulvodynia	HP_0030943	Vulvodynia	100.0	['625']	['625', '625.3']
626.0	Absence of menstruation	absence of menstruation	HP_0000141	Amenorrhea	82.93	['626', '626.1', '626.11']	['626', '626.1', '626.11']
626.4	Irregular menstrual cycle	irregular menstrual cycle	HP_0000858	Irregular menstruation	88.89	['626', '626.1', '626.13']	['626', '626.1', '626.13']
626.6	Metrorrhagia	metrorrhagia	HP_0100608	Metrorrhagia	100.0	['626', '626.1', '626.14']	['626', '626.1', '626.14']
628	Infertility, female	infertility female	HP_0008222	Female infertility	100.0	['626', '626.8']	['629']
630	Hydatidiform mole	hydatidiform mole	HP_0032192	Hydatidiform mole	100.0	['634', '634.1']	['901', '901.2']
630	Hydatidiform mole	hydatidiform mole	HP_0032192	Hydatidiform mole	100.0	['634', '634.1']	['901', '901.2']
633	Ectopic pregnancy	ectopic pregnancy	HP_0031456	Ectopic pregnancy	100.0	['634', '634.3']	['901', '901.1']
633.8	Other ectopic pregnancy	other ectopic pregnancy	HP_0031456	Ectopic pregnancy	100.0	['634', '634.3']	['901', '901.1']
633.9	Unspecified ectopic pregnancy	ectopic pregnancy	HP_0031456	Ectopic pregnancy	100.0	['634', '634.3']	['901', '901.1']
641.8	Other antepartum hemorrhage	other antepartum hemorrhage	HP_0025328	Antepartum hemorrhage	100.0	['635', '635.2']	['904', '904.3']
641.9	Unspecified antepartum hemorrhage	antepartum hemorrhage	HP_0025328	Antepartum hemorrhage	100.0	['635', '635.2']	['904', '904.3']
642.5	Severe pre-eclampsia	severe pre-eclampsia	HP_0100602	Preeclampsia	82.35	['642', '642.1']	['908', '908.1', '908.11']
643.0	Mild hyperemesis gravidarum	mild hyperemesis gravidarum	HP_0012188	Hyperemesis gravidarum	89.8	['643', '643.1']	['911', '911.1']
645.1	Post term pregnancy	post term pregnancy	HP_0031169	Postterm pregnancy	91.89	['645']	['944']
649.7	Cervical shortening	cervical shortening	HP_0000470	Short neck	100.0	['636', '636.8']	['906']
657	Polyhydramnios	polyhydramnios	HP_0001561	Polyhydramnios	100.0	['653']	['920', '920.1']
657.0	Polyhydramnios	polyhydramnios	HP_0001561	Polyhydramnios	100.0	['653']	['920', '920.1']
658.0	Oligohydramnios	oligohydramnios	HP_0001562	Oligohydramnios	100.0	['653']	['920', '920.2']
658.1	Premature rupture of membranes	premature rupture of membranes	HP_0001788	Premature rupture of membranes	100.0	['653']	['905']
666	Postpartum hemorrhage	postpartum hemorrhage	HP_0011891	Post-partum hemorrhage	93.02	['635', '635.3']	['945', '945.3']
666.1	Other immediate postpartum hemorrhage	other immediate postpartum hemorrhage	HP_0011891	Post-partum hemorrhage	80.0	['635', '635.3']	['945', '945.3']
669.8	Other complications of labor and delivery	other complications of labor and delivery	HP_0001787	Abnormal delivery	85.0	['669']	['949']
669.9	Unspecified complication of labor and delivery	complication of labor and delivery	HP_0001787	Abnormal delivery	85.0	['669']	['949']
673	Obstetrical pulmonary embolism	obstetrical pulmonary embolism	HP_0002204	Pulmonary embolism	80.0	['671']	['440', '440.3', '913']
673.8	Other obstetrical pulmonary embolism	other obstetrical pulmonary embolism	HP_0002204	Pulmonary embolism	80.0	['671']	['440', '440.3', '913']
676.6	Galactorrhea	galactorrhea	HP_0100829	Galactorrhea	100.0	['612', '612.1']	['612', '612.1']
683	Acute lymphadenitis	acute lymphadenitis	HP_0002840	Lymphadenitis	80.0	['289.4']	['177', '177.1', '177.13']
683	Acute lymphadenitis	acute lymphadenitis	HP_0002840	Lymphadenitis	80.0	['289.4']	['177', '177.1', '177.13']
685	Pilonidal cyst	pilonidal cyst	HP_0010769	Pilonidal sinus	100.0	['686.3']	['660', '660.7']
685.0	Pilonidal cyst with abscess	pilonidal cyst with abscess	HP_0010771	Pilonidal abscess	86.49	['686.3']	['660', '660.7']
686.0	Pyoderma	pyoderma	HP_0000999	Pyoderma	100.0	['686.5']	['679', '679.5']
686.00	Pyoderma, unspecified	pyoderma	HP_0000999	Pyoderma	100.0	['686.5']	['679', '679.5']
686.01	Pyoderma gangrenosum	pyoderma gangrenosum	HP_0025452	Pyoderma gangrenosum	100.0	['686.5']	['669', '669.1']
686.09	Other pyoderma	other pyoderma	HP_0000999	Pyoderma	100.0	['686.5']	['679', '679.5']
690.1	Seborrheic dermatitis	seborrheic dermatitis	HP_0001051	Seborrheic dermatitis	100.0	['690', '690.1']	['668', '668.2']
690.10	Seborrheic dermatitis, unspecified	seborrheic dermatitis	HP_0001051	Seborrheic dermatitis	100.0	['690', '690.1']	['668', '668.2']
690.18	Other seborrheic dermatitis	other seborrheic dermatitis	HP_0001051	Seborrheic dermatitis	100.0	['690', '690.1']	['668', '668.2']
692	Contact dermatitis and other eczema	contact dermatitis and other eczema	HP_0032282	Contact dermatitis	81.08	['939']	['668', '668.3']
695.2	Erythema nodosum	erythema nodosum	HP_0012219	Erythema nodosum	100.0	['695', '695.8', '695.81']	['667', '667.3']
695.4	Lupus erythematosus	lupus erythematosus	HP_0002725	Systemic lupus erythematosus	83.72	['695', '695.4', '695.41']	['700', '700.1', '700.12']
696.1	Other psoriasis	other psoriasis	HP_0003765	Psoriasiform dermatitis	100.0	['696', '696.4', '696.41']	['665', '665.3']
696.2	Parapsoriasis	parapsoriasis	HP_0003765	Psoriasiform dermatitis	81.82	['696', '696.2']	['664', '664.3']
698.0	Pruritus ani	pruritus ani	HP_0000989	Pruritus	80.0	['698']	['679', '679.4']
701.2	Acquired acanthosis nigricans	acquired acanthosis nigricans	HP_0000956	Acanthosis nigricans	84.44	['701', '701.6']	['674', '674.2', '674.23']
701.3	Striae atrophicae	striae atrophicae	HP_0001065	Striae distensae	100.0	['701']	['675', '675.2']
702.0	Actinic keratosis	actinic keratosis	HP_0025127	Actinic keratosis	100.0	['702', '702.1']	['673', '673.1']
702.1	Seborrheic keratosis	seborrheic keratosis	HP_0031287	Seborrheic keratosis	100.0	['702', '702.2']	['670']
702.11	Inflamed seborrheic keratosis	inflamed seborrheic keratosis	HP_0031287	Seborrheic keratosis	82.93	['702', '702.2']	['670']
702.19	Other seborrheic keratosis	other seborrheic keratosis	HP_0031287	Seborrheic keratosis	100.0	['702', '702.2']	['670']
703.0	Ingrowing nail	ingrowing nail	HP_0012710	Ingrown nail	88.0	['703.1']	['683', '683.1']
704.0	Alopecia	alopecia	HP_0001596	Alopecia	100.0	['704', '704.1']	['684', '684.1']
704.00	Alopecia, unspecified	alopecia	HP_0001596	Alopecia	100.0	['704', '704.1']	['684', '684.1']
704.01	Alopecia areata	alopecia areata	HP_0002232	Patchy alopecia	100.0	['704', '704.1', '704.11']	['684', '684.1', '684.11']
704.02	Telogen effluvium	telogen effluvium	HP_0025470	Telogen effluvium	100.0	['704', '704.1', '704.12']	['684', '684.1', '684.12']
704.09	Other alopecia	other alopecia	HP_0001596	Alopecia	100.0	['704', '704.1']	['684', '684.1']
704.1	Hirsutism	hirsutism	HP_0001007	Hirsutism	100.0	['704.2']	['684', '684.2']
704.2	Abnormalities of the hair	abnormalities of the hair	HP_0001595	Abnormal hair morphology	100.0	['704', '704.8']	['684', '684.8']
704.4	Pilar and trichilemmal cysts	pilar and trichilemmal cysts	HP_0025246	Trichilemmal cyst	89.8		['682', '682.1', '682.12']
704.41	Pilar cyst	pilar cyst	HP_0025246	Trichilemmal cyst	100.0	['704']	['682', '682.1', '682.12']
704.42	Trichilemmal cyst	trichilemmal cyst	HP_0025246	Trichilemmal cyst	100.0	['704']	['682', '682.1', '682.12']
705.0	Anhidrosis	anhidrosis	HP_0000970	Anhidrosis	100.0	['705']	['685', '685.5']
705.2	Focal hyperhidrosis	focal hyperhidrosis	HP_0000975	Hyperhidrosis	81.25	['705.8']	['685', '685.8']
706.1	Other acne	other acne	HP_0001061	Acne	100.0	['706', '706.1']	['682', '682.4']
706.3	Seborrhea	seborrhea	HP_0001051	Seborrheic dermatitis	100.0	['706', '706.3']	['668', '668.2']
707.0	Pressure ulcer	pressure ulcer	HP_0012399	Pressure ulcer	100.0	['707', '707.1']	['686', '686.1']
707.00	Pressure ulcer, unspecified site	pressure ulcersite	HP_0012399	Pressure ulcer	83.87	['707', '707.1']	['686', '686.1']
707.01	Pressure ulcer, elbow	pressure ulcer elbow	HP_0012399	Pressure ulcer	82.35	['707', '707.1']	['686', '686.1']
707.04	Pressure ulcer, hip	pressure ulcer hip	HP_0012399	Pressure ulcer	87.5	['707', '707.1']	['686', '686.1']
707.06	Pressure ulcer, ankle	pressure ulcer ankle	HP_0012399	Pressure ulcer	84.85	['707', '707.1']	['686', '686.1']
707.07	Pressure ulcer, heel	pressure ulcer heel	HP_0012399	Pressure ulcer	84.85	['707', '707.1']	['686', '686.1']
707.09	Pressure ulcer, other site	pressure ulcer other site	HP_0012399	Pressure ulcer	84.85	['707', '707.1']	['686', '686.1']
707.2	Pressure ulcer stages	pressure ulcer stages	HP_0012399	Pressure ulcer	82.35	['707', '707.1']	['686', '686.1']
707.20	Pressure ulcer, unspecified stage	pressure ulcerstage	HP_0012399	Pressure ulcer	81.25	['707', '707.1']	['686', '686.1']
707.21	Pressure ulcer, stage I	pressure ulcer stage i	HP_0012399	Pressure ulcer	82.35	['707', '707.1']	['686', '686.1']
707.25	Pressure ulcer, unstageable	pressure ulcer unstageable	HP_0012399	Pressure ulcer	80.0	['707', '707.1']	['686', '686.1']
708	Urticaria	urticaria	HP_0001025	Urticaria	100.0	['947']	['666']
708.1	Idiopathic urticaria	idiopathic urticaria	HP_0410133	Chronic idiopathic urticaria	82.61	['947']	['666', '666.2']
708.3	Dermatographic urticaria	dermatographic urticaria	HP_0011971	Dermatographic urticaria	100.0	['947']	['666', '666.4']
708.4	Vibratory urticaria	vibratory urticaria	HP_0410138	Vibratory urticaria	100.0	['947']	['666', '666.5']
708.9	Urticaria, unspecified	urticaria	HP_0001025	Urticaria	100.0	['947']	['666']
709.0	Dyschromia	dyschromia	HP_0100643	Abnormality of nail color	81.48	['694']	['674']
709.00	Dyschromia, unspecified	dyschromia	HP_0100643	Abnormality of nail color	81.48	['694', '694.2']	['674']
709.01	Vitiligo	vitiligo	HP_0001045	Vitiligo	100.0	['694', '694.1']	['674', '674.1', '674.11']
709.09	Other dyschromia	other dyschromia	HP_0100643	Abnormality of nail color	81.48	['694', '694.2']	['674']
710.0	Systemic lupus erythematosus	systemic lupus erythematosus	HP_0002725	Systemic lupus erythematosus	100.0	['695', '695.4', '695.42']	['181', '700', '700.1', '700.11']
712.3	Chondrocalcinosis, cause unspecified	chondrocalcinosis cause	HP_0000934	Chondrocalcinosis	87.18	['274', '274.2', '274.21']	['703', '703.2']
712.30	Chondrocalcinosis, unspecified, site unspecified	chondrocalcinosissite	HP_0000934	Chondrocalcinosis	84.21	['274', '274.2', '274.21']	['703', '703.2']
712.34	Chondrocalcinosis, unspecified, hand	chondrocalcinosishand	HP_0000934	Chondrocalcinosis	82.05	['274', '274.2', '274.21']	['703', '703.2']
